,S_1_hruid,S_1_PFAF,S_1_area_org,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
10013,3022211,314983,277952874.26885706,3022211,53.59566640897327,-126.07442019848128,490,277952874.26885515,490,53.5,-126.0,3556,73852483.67129657,3556,13741342.252341917,0.04943766920377425,0.18606472753850814,0.04943766920377416,0.18606472753850822
10011,3022211,314983,277952874.26885706,3022211,53.59566640897327,-126.07442019848128,490,277952874.26885515,490,53.70000076293945,-126.30000305175781,3351,73511148.63146742,3351,858048.0048305925,0.00308702691809774,0.011672352028292124,0.003087026918097734,0.011672352028292124
10007,3022211,314983,277952874.26885706,3022211,53.59566640897327,-126.07442019848128,490,277952874.26885515,490,53.599998474121094,-126.19999694824219,3453,73684046.97319864,3453,29740678.670860965,0.1069989966791771,0.40362439215205764,0.10699899667917691,0.4036243921520579
10017,3022211,314983,277952874.26885706,3022211,53.59566640897327,-126.07442019848128,490,277952874.26885515,490,53.599998474121094,-126.0999984741211,3454,73681236.21420604,3454,70152597.76937774,0.2523902584346774,0.952109402255822,0.25239025843467694,0.952109402255822
10005,3022211,314983,277952874.26885706,3022211,53.59566640897327,-126.07442019848128,490,277952874.26885515,490,53.5,-126.19999694824219,3554,73855300.96296088,3554,2969885.991914557,0.01068485440104454,0.04021222516450081,0.010684854401044521,0.04021222516450078
10015,3022211,314983,277952874.26885706,3022211,53.59566640897327,-126.07442019848128,490,277952874.26885515,490,53.599998474121094,-126.0,3455,73681236.21420605,3455,65618385.999826625,0.23607737884500524,0.8905711870666894,0.23607737884500482,0.8905711870666895
10010,3022211,314983,277952874.26885706,3022211,53.59566640897327,-126.07442019848128,490,277952874.26885515,490,53.70000076293945,-126.0999984741211,3353,73508344.467858,3353,18909201.501463793,0.06803024272083444,0.2572388432680859,0.06803024272083431,0.2572388432680859
10019,3022211,314983,277952874.26885706,3022211,53.59566640897327,-126.07442019848128,490,277952874.26885515,490,53.70000076293945,-126.0,3354,73508344.46785802,3354,4113628.263709132,0.014799732776751744,0.05596137817398189,0.014799732776751718,0.055961378173981904
10012,3022211,314983,277952874.26885706,3022211,53.59566640897327,-126.07442019848128,490,277952874.26885515,490,53.5,-126.0999984741211,3555,73852483.67129657,3555,37270026.87309118,0.1340875749931661,0.5046550233702772,0.13408757499316584,0.5046550233702769
10016,3022211,314983,277952874.26885706,3022211,53.59566640897327,-126.07442019848128,490,277952874.26885515,490,53.599998474121094,-125.9000015258789,3456,73681236.21420605,3456,18551288.309070155,0.06674256691127457,0.2517776473665271,0.06674256691127445,0.2517776473665271
3273,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.5,-122.0,6626,78920808.33259355,6626,43570448.24982497,0.049147399670755515,0.5520780789042019,0.0491473996707554,0.5520780789042017
3282,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.5,-122.30000305175781,6623,78923818.96846563,6623,38612316.43979164,0.04355463449444193,0.48923527706153414,0.04355463449444182,0.48923527706153414
3253,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.20000076293945,-122.4000015258789,6925,79417032.94674507,6925,749228.5059678133,0.0008451286205822102,0.009434103468335639,0.0008451286205822081,0.009434103468335637
3279,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.400001525878906,-122.30000305175781,6724,79090485.94086806,6724,67278823.28688161,0.07589041082384979,0.8506563398432343,0.0758904108238496,0.8506563398432343
3254,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.20000076293945,-122.30000305175781,6926,79420062.51237288,6926,7941050.349703254,0.008957492773649087,0.09998796397907789,0.008957492773649064,0.09998796397907785
3269,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.400001525878906,-122.19999694824219,6725,79090485.9408528,6725,78040370.34802112,0.08802941961845387,0.986722605376113,0.08802941961845366,0.9867226053761133
3270,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.400001525878906,-122.0999984741211,6726,79087468.94730105,6726,22475500.158602726,0.02535233015647055,0.28418535145661317,0.02535233015647049,0.28418535145661317
3278,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.400001525878906,-122.5,6722,79087468.94728577,6722,37456438.89357139,0.042250806372022574,0.4736077585001141,0.04225080637202247,0.473607758500114
3271,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.400001525878906,-122.0,6727,79087468.94730105,6727,4422996.539596615,0.004989133401325443,0.05592537728756782,0.004989133401325431,0.055925377287567836
3263,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.29999923706055,-122.19999694824219,6826,79255399.34791711,6826,14861659.703987183,0.016763929649164313,0.18751605349620584,0.01676392964916427,0.1875160534962058
3255,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.29999923706055,-122.4000015258789,6824,79252376.06356211,6824,25925780.579041097,0.029244241247840794,0.32712937916521345,0.02924424124784072,0.3271293791652136
3252,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.70000076293945,-122.0,6424,78591254.12685218,6424,7364159.188355914,0.008306760416922004,0.09370201901180517,0.008306760416921983,0.09370201901180517
3275,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.599998474121094,-121.9000015258789,6526,78756909.07759008,6526,3023613.4299542103,0.0034106313719740183,0.03839172290237284,0.00341063137197401,0.03839172290237283
3257,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.400001525878906,-122.4000015258789,6723,79087468.94730105,6723,49283343.72801539,0.05559153712222194,0.6231498413592518,0.0555915371222218,0.6231498413592518
3251,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.70000076293945,-122.0999984741211,6423,78591254.12685218,6423,3272630.8395916778,0.0036915226330933716,0.041641158115499795,0.0036915226330933625,0.04164115811549977
3274,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.5,-122.0999984741211,6625,78920808.33259356,6625,78920808.33259356,0.08902255233228291,1.0,0.08902255233228269,1.0
3284,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.599998474121094,-122.30000305175781,6522,78759913.46112153,6522,23719768.76098227,0.026755863256435055,0.3011655005523987,0.02675586325643499,0.3011655005523987
3277,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.599998474121094,-122.0999984741211,6524,78756909.07760529,6524,78653130.21695516,0.08872061182304226,0.9986822888065874,0.08872061182304204,0.9986822888065875
3281,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.5,-122.19999694824219,6624,78923818.9684504,6624,78923818.96845038,0.08902594832497203,0.9999999999999998,0.08902594832497181,1.0
3290,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.70000076293945,-122.19999694824219,6422,78594252.19102192,6422,1775776.883277705,0.002003073636243541,0.02259423346839297,0.0020030736362435363,0.022594233468392965
3286,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.599998474121094,-122.19999694824219,6523,78759913.46110632,6523,72235206.99691387,0.08148120414600836,0.9171570132893236,0.08148120414600817,0.9171570132893234
3276,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.599998474121094,-122.0,6525,78756909.07760528,6525,72223771.61250219,0.08146830504970237,0.9170468020949695,0.08146830504970218,0.9170468020949692
3256,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.29999923706055,-122.30000305175781,6825,79255399.34793241,6825,75564444.52832781,0.0852365790417885,0.9534296104748491,0.08523657904178829,0.9534296104748493
3267,3022260,314342,886526012.3975854,3022260,50.473086023170836,-122.20203005823508,171,886526012.397579,171,50.29999923706055,-122.5,6823,79252376.0635468,6823,230925.85667153486,0.00026048401675998637,0.002913803574625598,0.0002604840167599857,0.0029138035746255975
4223,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.0,-124.69999694824219,5084,76416783.6849684,5084,29640848.18237426,0.03309023508704725,0.3878840060132599,0.03309023508704721,0.5994048762676438
4224,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.0,-124.5,5086,76413868.68271436,5086,73169636.65079448,0.08168458821122294,0.957543936881529,0.08168458821122285,0.957543936881529
4222,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.0,-124.5999984741211,5085,76413868.68272911,5085,60588051.94899831,0.06763884994528496,0.7928933974087911,0.06763884994528489,0.7928933974087911
4212,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,51.79999923706055,-124.30000305175781,5290,76755700.82368448,5290,106555.28917152961,0.00011895542080171958,0.0013882394145067838,0.00011895542080171944,0.011039526725503861
4225,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,51.900001525878906,-124.19999694824219,5190,76587091.47951023,5190,8752731.142600628,0.009771310503003791,0.11428467870388176,0.009771310503003781,0.11428467870388173
4213,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,51.79999923706055,-124.4000015258789,5289,76752772.8930783,5289,601776.3054869482,0.0006718066667950131,0.00784045035513261,0.0006718066667950124,1.0
4226,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.0,-124.4000015258789,5087,76413868.68272911,5087,76413868.68272911,0.08530636043424193,1.0,0.08530636043424183,1.0
4221,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,51.900001525878906,-124.69999694824219,5185,76587091.47952503,5185,42081213.27754101,0.046978319632905566,0.5494556910911168,0.04697831963290551,1.0
4218,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,51.79999923706055,-124.69999694824219,5286,76755700.82368448,5286,159810.2160466662,0.00017840776976957642,0.0020820631475148175,0.00017840776976957623,1.0
4214,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,51.900001525878906,-124.30000305175781,5189,76587091.47952503,5189,55557162.94621941,0.062022502573087064,0.725411578804663,0.062022502573086995,0.7300799891383274
4227,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.0,-124.19999694824219,5089,76416783.68495363,5089,74547170.69255997,0.08322242967250529,0.9755340004873592,0.08322242967250519,0.9755340004873589
4234,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.099998474121094,-124.0999984741211,4989,76246240.38641992,4989,25942884.301279634,0.028961928993512607,0.3402513247840122,0.028961928993512576,0.34025132478401227
4229,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.099998474121094,-124.30000305175781,4987,76249148.9940496,4987,22415176.71399521,0.025023692386268143,0.29397281162763494,0.025023692386268115,0.29397281162763494
4231,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.099998474121094,-124.4000015258789,4986,76246240.38641994,4986,26101020.79245096,0.029138468262446603,0.3423253482423477,0.029138468262446572,0.3423253482423478
4233,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.0,-124.0999984741211,5090,76413868.68272911,5090,42594686.74878645,0.04755154742213521,0.5574208907762526,0.04755154742213515,0.5574208907762526
4215,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,51.900001525878906,-124.4000015258789,5188,76584169.98070766,5188,74470746.65364002,0.08313711195829539,0.9724039141822646,0.08313711195829529,1.0
4232,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.0,-124.0,5091,76413868.68274386,5091,1750130.0173327688,0.0019537974537745017,0.02290330338592046,0.0019537974537744995,0.022903303385920462
4216,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,51.79999923706055,-124.5999984741211,5287,76752772.8930783,5287,32393299.376611054,0.036162996585723896,0.4220472844901261,0.036162996585723854,1.0
4220,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,51.900001525878906,-124.5999984741211,5186,76584169.98070766,5186,76584169.98070766,0.08549648016195913,1.0,0.08549648016195903,1.0
4236,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.099998474121094,-124.5,4985,76246240.3864052,4985,4208624.086509492,0.004698393229463023,0.055197791591831656,0.0046983932294630175,0.05519779159183168
4217,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,51.79999923706055,-124.5,5288,76752772.89306347,5288,170366.48167416797,0.00019019249701847696,0.0022196785243385627,0.00019019249701847675,1.0
4219,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,51.900001525878906,-124.5,5187,76584169.98069286,5187,65730200.838839434,0.0733794048231519,0.8582739860654003,0.07337940482315182,1.0
4228,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.0,-124.30000305175781,5088,76416783.6849684,5088,76416783.68496838,0.08530961466329717,0.9999999999999998,0.08530961466329708,1.0
4230,3022424,3144623,895758162.6241393,3022424,51.9666630106577,-124.4127084099955,220,895758162.6241391,220,52.099998474121094,-124.19999694824219,4988,76249148.99403487,4988,25361247.612822473,0.028312605646289908,0.3326102382441873,0.028312605646289877,0.33261023824418723
